,Customer_ID,Decision_Tree_Pred,Random_Forest_Pred
25520,CUS_0x8140,0,0
25521,CUS_0x8140,0,0
25522,CUS_0x8140,0,0
25523,CUS_0x8140,0,0
25524,CUS_0xa8c6,1,1
25525,CUS_0xa8c6,1,1
25526,CUS_0xa8c6,1,1
25527,CUS_0xa8c6,1,1
25528,CUS_0xaa0a,1,1
25529,CUS_0xaa0a,1,1
25530,CUS_0xaa0a,1,1
25531,CUS_0xaa0a,1,1
25532,CUS_0x2083,1,1
25533,CUS_0x2083,1,1
25534,CUS_0x2083,1,1
25535,CUS_0x2083,1,1
25536,CUS_0x4ec5,2,1
25537,CUS_0x4ec5,2,1
25538,CUS_0x4ec5,2,1
25539,CUS_0x4ec5,2,1
25540,CUS_0x1319,1,1
25541,CUS_0x1319,1,1
25542,CUS_0x1319,1,1
25543,CUS_0x1319,1,1
25544,CUS_0x663e,0,1
25545,CUS_0x663e,0,1
25546,CUS_0x663e,0,1
25547,CUS_0x663e,0,1
25548,CUS_0x94f6,2,1
25549,CUS_0x94f6,2,2
25550,CUS_0x94f6,2,1
25551,CUS_0x94f6,2,0
25552,CUS_0x7986,0,0
25553,CUS_0x7986,0,0
25554,CUS_0x7986,0,0
25555,CUS_0x7986,0,0
25556,CUS_0x2d6a,2,1
25557,CUS_0x2d6a,2,1
25558,CUS_0x2d6a,2,1
25559,CUS_0x2d6a,2,1
25560,CUS_0x74b1,1,0
25561,CUS_0x74b1,1,0
25562,CUS_0x74b1,1,0
25563,CUS_0x74b1,1,0
25564,CUS_0xc0fd,2,1
25565,CUS_0xc0fd,2,1
25566,CUS_0xc0fd,2,1
25567,CUS_0xc0fd,2,1
25568,CUS_0x7558,2,1
25569,CUS_0x7558,2,1
25570,CUS_0x7558,2,1
25571,CUS_0x7558,2,1
25572,CUS_0x9175,2,0
25573,CUS_0x9175,2,1
25574,CUS_0x9175,2,2
25575,CUS_0x9175,2,2
25576,CUS_0xb732,1,1
25577,CUS_0xb732,1,1
25578,CUS_0xb732,1,1
25579,CUS_0xb732,1,1
25580,CUS_0x1f24,0,0
25581,CUS_0x1f24,0,0
25582,CUS_0x1f24,0,0
25583,CUS_0x1f24,0,0
25584,CUS_0x63b7,1,1
25585,CUS_0x63b7,1,1
25586,CUS_0x63b7,1,1
25587,CUS_0x63b7,1,1
25588,CUS_0x426a,2,2
25589,CUS_0x426a,2,1
25590,CUS_0x426a,2,1
25591,CUS_0x426a,2,2
25592,CUS_0xbe6f,0,0
25593,CUS_0xbe6f,0,0
25594,CUS_0xbe6f,0,0
25595,CUS_0xbe6f,0,0
25596,CUS_0x1ffb,0,0
25597,CUS_0x1ffb,0,1
25598,CUS_0x1ffb,0,0
25599,CUS_0x1ffb,0,1
25600,CUS_0xd7d,0,1
25601,CUS_0xd7d,0,1
25602,CUS_0xd7d,0,0
25603,CUS_0xd7d,0,0
25604,CUS_0xc08b,2,2
25605,CUS_0xc08b,2,1
25606,CUS_0xc08b,2,0
25607,CUS_0xc08b,2,0
25608,CUS_0x36b0,2,2
25609,CUS_0x36b0,2,1
25610,CUS_0x36b0,2,2
25611,CUS_0x36b0,2,2
25612,CUS_0x7a36,2,2
25613,CUS_0x7a36,2,2
25614,CUS_0x7a36,2,0
25615,CUS_0x7a36,2,0
25616,CUS_0x8da8,1,0
25617,CUS_0x8da8,1,1
25618,CUS_0x8da8,1,0
25619,CUS_0x8da8,1,1
25620,CUS_0x7577,2,1
25621,CUS_0x7577,2,2
25622,CUS_0x7577,2,1
25623,CUS_0x7577,2,1
25624,CUS_0x7aaa,0,1
25625,CUS_0x7aaa,0,1
25626,CUS_0x7aaa,0,1
25627,CUS_0x7aaa,0,1
25628,CUS_0x4d40,0,0
25629,CUS_0x4d40,0,0
25630,CUS_0x4d40,0,0
25631,CUS_0x4d40,0,0
25632,CUS_0x1bac,1,1
25633,CUS_0x1bac,1,1
25634,CUS_0x1bac,1,1
25635,CUS_0x1bac,0,1
25636,CUS_0x5354,1,1
25637,CUS_0x5354,0,1
25638,CUS_0x5354,0,1
25639,CUS_0x5354,1,1
25640,CUS_0x7de5,0,0
25641,CUS_0x7de5,0,0
25642,CUS_0x7de5,0,0
25643,CUS_0x7de5,0,0
25644,CUS_0x5fd1,1,1
25645,CUS_0x5fd1,1,1
25646,CUS_0x5fd1,1,1
25647,CUS_0x5fd1,1,1
25648,CUS_0x2a1b,1,1
25649,CUS_0x2a1b,1,1
25650,CUS_0x2a1b,1,1
25651,CUS_0x2a1b,1,1
25652,CUS_0x914e,2,2
25653,CUS_0x914e,2,2
25654,CUS_0x914e,2,2
25655,CUS_0x914e,2,2
25656,CUS_0x8988,2,2
25657,CUS_0x8988,2,1
25658,CUS_0x8988,2,1
25659,CUS_0x8988,2,1
25660,CUS_0xbd9f,1,2
25661,CUS_0xbd9f,1,1
25662,CUS_0xbd9f,2,2
25663,CUS_0xbd9f,2,1
25664,CUS_0xb49f,2,0
25665,CUS_0xb49f,2,1
25666,CUS_0xb49f,2,0
25667,CUS_0xb49f,2,0
25668,CUS_0xd6f,2,2
25669,CUS_0xd6f,2,2
25670,CUS_0xd6f,2,2
25671,CUS_0xd6f,2,2
25672,CUS_0x3cfa,1,1
25673,CUS_0x3cfa,1,1
25674,CUS_0x3cfa,1,1
25675,CUS_0x3cfa,1,1
25676,CUS_0x18a6,2,2
25677,CUS_0x18a6,2,2
25678,CUS_0x18a6,2,2
25679,CUS_0x18a6,2,2
25680,CUS_0x8d16,1,1
25681,CUS_0x8d16,1,1
25682,CUS_0x8d16,1,1
25683,CUS_0x8d16,1,1
25684,CUS_0x707c,1,1
25685,CUS_0x707c,1,1
25686,CUS_0x707c,1,1
25687,CUS_0x707c,1,0
25688,CUS_0x5b0d,0,1
25689,CUS_0x5b0d,0,0
25690,CUS_0x5b0d,0,0
25691,CUS_0x5b0d,0,1
25692,CUS_0x66ef,1,1
25693,CUS_0x66ef,1,1
25694,CUS_0x66ef,1,1
25695,CUS_0x66ef,1,1
25696,CUS_0x88fa,2,0
25697,CUS_0x88fa,2,1
25698,CUS_0x88fa,2,1
25699,CUS_0x88fa,2,1
25700,CUS_0xc4b2,0,1
25701,CUS_0xc4b2,0,1
25702,CUS_0xc4b2,0,1
25703,CUS_0xc4b2,0,1
25704,CUS_0x826d,0,1
25705,CUS_0x826d,1,1
25706,CUS_0x826d,1,1
25707,CUS_0x826d,1,1
25708,CUS_0x8ccd,0,1
25709,CUS_0x8ccd,0,1
25710,CUS_0x8ccd,0,1
25711,CUS_0x8ccd,0,0
25712,CUS_0x2dc9,0,1
25713,CUS_0x2dc9,0,1
25714,CUS_0x2dc9,0,1
25715,CUS_0x2dc9,0,1
25716,CUS_0x7101,2,2
25717,CUS_0x7101,2,2
25718,CUS_0x7101,2,2
25719,CUS_0x7101,2,2
25720,CUS_0x9729,0,0
25721,CUS_0x9729,2,0
25722,CUS_0x9729,0,0
25723,CUS_0x9729,0,1
25724,CUS_0x4c4b,1,1
25725,CUS_0x4c4b,1,1
25726,CUS_0x4c4b,1,1
25727,CUS_0x4c4b,1,1
25728,CUS_0x6468,2,2
25729,CUS_0x6468,2,1
25730,CUS_0x6468,2,2
25731,CUS_0x6468,2,1
25732,CUS_0x8c5a,1,0
25733,CUS_0x8c5a,1,0
25734,CUS_0x8c5a,1,1
25735,CUS_0x8c5a,0,0
25736,CUS_0x5bfe,1,1
25737,CUS_0x5bfe,1,1
25738,CUS_0x5bfe,1,1
25739,CUS_0x5bfe,1,1
25740,CUS_0x8834,1,1
25741,CUS_0x8834,1,1
25742,CUS_0x8834,1,1
25743,CUS_0x8834,1,1
25744,CUS_0x7d1f,2,2
25745,CUS_0x7d1f,2,2
25746,CUS_0x7d1f,2,2
25747,CUS_0x7d1f,2,2
25748,CUS_0xb7df,0,0
25749,CUS_0xb7df,0,1
25750,CUS_0xb7df,0,0
25751,CUS_0xb7df,0,1
25752,CUS_0x38e0,2,1
25753,CUS_0x38e0,2,1
25754,CUS_0x38e0,2,1
25755,CUS_0x38e0,2,1
25756,CUS_0xbce,1,0
25757,CUS_0xbce,1,0
25758,CUS_0xbce,1,0
25759,CUS_0xbce,1,0
25760,CUS_0x1231,1,1
25761,CUS_0x1231,1,0
25762,CUS_0x1231,1,1
25763,CUS_0x1231,1,1
25764,CUS_0x507a,1,1
25765,CUS_0x507a,1,1
25766,CUS_0x507a,1,1
25767,CUS_0x507a,1,1
25768,CUS_0x5c1c,2,1
25769,CUS_0x5c1c,2,1
25770,CUS_0x5c1c,2,1
25771,CUS_0x5c1c,2,1
25772,CUS_0x7ea4,1,1
25773,CUS_0x7ea4,1,1
25774,CUS_0x7ea4,1,1
25775,CUS_0x7ea4,1,1
25776,CUS_0x8d0d,1,2
25777,CUS_0x8d0d,1,1
25778,CUS_0x8d0d,0,1
25779,CUS_0x8d0d,1,2
25780,CUS_0x8f59,1,1
25781,CUS_0x8f59,1,1
25782,CUS_0x8f59,1,1
25783,CUS_0x8f59,1,1
25784,CUS_0x6a50,2,1
25785,CUS_0x6a50,2,1
25786,CUS_0x6a50,2,2
25787,CUS_0x6a50,2,1
25788,CUS_0xb4c2,0,0
25789,CUS_0xb4c2,0,0
25790,CUS_0xb4c2,0,0
25791,CUS_0xb4c2,0,0
25792,CUS_0x112f,2,0
25793,CUS_0x112f,2,2
25794,CUS_0x112f,2,2
25795,CUS_0x112f,2,2
25796,CUS_0x3bad,1,1
25797,CUS_0x3bad,1,1
25798,CUS_0x3bad,1,1
25799,CUS_0x3bad,1,1
25800,CUS_0x1ccd,0,1
25801,CUS_0x1ccd,0,1
25802,CUS_0x1ccd,0,1
25803,CUS_0x1ccd,0,1
25804,CUS_0x985e,0,1
25805,CUS_0x985e,0,1
25806,CUS_0x985e,0,1
25807,CUS_0x985e,0,1
25808,CUS_0x21b6,1,1
25809,CUS_0x21b6,1,1
25810,CUS_0x21b6,1,1
25811,CUS_0x21b6,1,1
25812,CUS_0xac46,0,0
25813,CUS_0xac46,0,0
25814,CUS_0xac46,0,0
25815,CUS_0xac46,0,0
25816,CUS_0x7677,0,1
25817,CUS_0x7677,0,1
25818,CUS_0x7677,0,1
25819,CUS_0x7677,0,1
25820,CUS_0xae26,1,0
25821,CUS_0xae26,1,1
25822,CUS_0xae26,1,0
25823,CUS_0xae26,1,1
25824,CUS_0x3407,1,1
25825,CUS_0x3407,1,1
25826,CUS_0x3407,1,1
25827,CUS_0x3407,0,0
25828,CUS_0x5ae2,1,1
25829,CUS_0x5ae2,1,1
25830,CUS_0x5ae2,1,1
25831,CUS_0x5ae2,1,1
25832,CUS_0x6136,1,1
25833,CUS_0x6136,1,2
25834,CUS_0x6136,1,2
25835,CUS_0x6136,1,2
25836,CUS_0x663,1,1
25837,CUS_0x663,1,1
25838,CUS_0x663,1,1
25839,CUS_0x663,1,1
25840,CUS_0xbe72,0,0
25841,CUS_0xbe72,0,0
25842,CUS_0xbe72,0,0
25843,CUS_0xbe72,0,0
25844,CUS_0x8513,1,1
25845,CUS_0x8513,1,1
25846,CUS_0x8513,1,1
25847,CUS_0x8513,1,1
25848,CUS_0xa5c,0,0
25849,CUS_0xa5c,0,0
25850,CUS_0xa5c,0,0
25851,CUS_0xa5c,0,0
25852,CUS_0xc4d7,1,1
25853,CUS_0xc4d7,1,1
25854,CUS_0xc4d7,1,1
25855,CUS_0xc4d7,1,1
25856,CUS_0x47f1,1,0
25857,CUS_0x47f1,1,1
25858,CUS_0x47f1,1,1
25859,CUS_0x47f1,1,0
25860,CUS_0x363a,0,0
25861,CUS_0x363a,0,0
25862,CUS_0x363a,0,0
25863,CUS_0x363a,0,0
25864,CUS_0x2561,0,1
25865,CUS_0x2561,0,1
25866,CUS_0x2561,0,1
25867,CUS_0x2561,0,1
25868,CUS_0xb338,2,2
25869,CUS_0xb338,2,2
25870,CUS_0xb338,2,2
25871,CUS_0xb338,2,2
25872,CUS_0x1d21,0,0
25873,CUS_0x1d21,0,0
25874,CUS_0x1d21,0,0
25875,CUS_0x1d21,0,0
25876,CUS_0xc4a2,0,1
25877,CUS_0xc4a2,0,1
25878,CUS_0xc4a2,0,1
25879,CUS_0xc4a2,1,0
25880,CUS_0x2a46,0,1
25881,CUS_0x2a46,0,1
25882,CUS_0x2a46,0,1
25883,CUS_0x2a46,0,1
25884,CUS_0xab9,1,2
25885,CUS_0xab9,1,1
25886,CUS_0xab9,1,1
25887,CUS_0xab9,1,1
25888,CUS_0x3be5,1,2
25889,CUS_0x3be5,1,1
25890,CUS_0x3be5,1,1
25891,CUS_0x3be5,1,1
25892,CUS_0xc680,0,0
25893,CUS_0xc680,0,0
25894,CUS_0xc680,0,1
25895,CUS_0xc680,0,0
25896,CUS_0x45e1,1,2
25897,CUS_0x45e1,1,1
25898,CUS_0x45e1,1,1
25899,CUS_0x45e1,1,1
25900,CUS_0xa2b6,1,1
25901,CUS_0xa2b6,1,1
25902,CUS_0xa2b6,1,1
25903,CUS_0xa2b6,1,1
25904,CUS_0x7478,0,1
25905,CUS_0x7478,1,1
25906,CUS_0x7478,1,1
25907,CUS_0x7478,0,1
25908,CUS_0x92f9,1,1
25909,CUS_0x92f9,1,1
25910,CUS_0x92f9,1,1
25911,CUS_0x92f9,1,1
25912,CUS_0x5536,2,1
25913,CUS_0x5536,2,1
25914,CUS_0x5536,0,1
25915,CUS_0x5536,2,1
25916,CUS_0x8d32,0,0
25917,CUS_0x8d32,0,0
25918,CUS_0x8d32,0,0
25919,CUS_0x8d32,0,0
25920,CUS_0x981c,0,1
25921,CUS_0x981c,0,1
25922,CUS_0x981c,0,0
25923,CUS_0x981c,0,0
25924,CUS_0x7756,2,1
25925,CUS_0x7756,2,2
25926,CUS_0x7756,2,2
25927,CUS_0x7756,2,1
25928,CUS_0x6156,2,0
25929,CUS_0x6156,2,0
25930,CUS_0x6156,2,0
25931,CUS_0x6156,2,0
25932,CUS_0xad7e,2,1
25933,CUS_0xad7e,2,1
25934,CUS_0xad7e,2,2
25935,CUS_0xad7e,2,1
25936,CUS_0x918c,1,1
25937,CUS_0x918c,1,1
25938,CUS_0x918c,1,0
25939,CUS_0x918c,1,1
25940,CUS_0xba9f,0,0
25941,CUS_0xba9f,0,1
25942,CUS_0xba9f,0,1
25943,CUS_0xba9f,0,0
25944,CUS_0x1d86,0,1
25945,CUS_0x1d86,0,0
25946,CUS_0x1d86,0,0
25947,CUS_0x1d86,0,0
25948,CUS_0xbf40,1,1
25949,CUS_0xbf40,1,1
25950,CUS_0xbf40,1,1
25951,CUS_0xbf40,1,1
25952,CUS_0x1854,2,2
25953,CUS_0x1854,2,2
25954,CUS_0x1854,2,2
25955,CUS_0x1854,2,2
25956,CUS_0x83c5,0,0
25957,CUS_0x83c5,0,0
25958,CUS_0x83c5,0,0
25959,CUS_0x83c5,0,0
25960,CUS_0x997a,0,1
25961,CUS_0x997a,0,0
25962,CUS_0x997a,0,1
25963,CUS_0x997a,0,1
25964,CUS_0x4a5d,0,0
25965,CUS_0x4a5d,0,0
25966,CUS_0x4a5d,0,1
25967,CUS_0x4a5d,0,1
25968,CUS_0x6fec,1,1
25969,CUS_0x6fec,1,1
25970,CUS_0x6fec,1,1
25971,CUS_0x6fec,1,1
25972,CUS_0x4e2,2,0
25973,CUS_0x4e2,2,0
25974,CUS_0x4e2,2,0
25975,CUS_0x4e2,2,0
25976,CUS_0x4d8b,1,1
25977,CUS_0x4d8b,1,1
25978,CUS_0x4d8b,1,1
25979,CUS_0x4d8b,1,1
25980,CUS_0x626e,2,1
25981,CUS_0x626e,2,1
25982,CUS_0x626e,2,1
25983,CUS_0x626e,2,0
25984,CUS_0x5d3d,1,0
25985,CUS_0x5d3d,1,0
25986,CUS_0x5d3d,1,0
25987,CUS_0x5d3d,0,0
25988,CUS_0x9be9,0,0
25989,CUS_0x9be9,0,0
25990,CUS_0x9be9,1,0
25991,CUS_0x9be9,0,0
25992,CUS_0x86ce,0,0
25993,CUS_0x86ce,0,0
25994,CUS_0x86ce,0,0
25995,CUS_0x86ce,0,1
25996,CUS_0x9d62,2,2
25997,CUS_0x9d62,2,2
25998,CUS_0x9d62,2,2
25999,CUS_0x9d62,2,2
26000,CUS_0x6fbf,0,0
26001,CUS_0x6fbf,0,0
26002,CUS_0x6fbf,0,0
26003,CUS_0x6fbf,0,0
26004,CUS_0xe72,1,1
26005,CUS_0xe72,1,1
26006,CUS_0xe72,1,1
26007,CUS_0xe72,1,1
26008,CUS_0xa4f3,1,1
26009,CUS_0xa4f3,1,1
26010,CUS_0xa4f3,1,1
26011,CUS_0xa4f3,1,0
26012,CUS_0xb395,2,1
26013,CUS_0xb395,2,1
26014,CUS_0xb395,2,1
26015,CUS_0xb395,0,1
26016,CUS_0x3e62,0,0
26017,CUS_0x3e62,0,1
26018,CUS_0x3e62,0,1
26019,CUS_0x3e62,0,0
26020,CUS_0x81ae,1,1
26021,CUS_0x81ae,1,1
26022,CUS_0x81ae,1,1
26023,CUS_0x81ae,1,1
26024,CUS_0x87c5,1,1
26025,CUS_0x87c5,1,1
26026,CUS_0x87c5,1,1
26027,CUS_0x87c5,1,1
26028,CUS_0x6826,1,1
26029,CUS_0x6826,1,1
26030,CUS_0x6826,1,1
26031,CUS_0x6826,1,1
26032,CUS_0xb130,2,1
26033,CUS_0xb130,2,1
26034,CUS_0xb130,2,1
26035,CUS_0xb130,2,1
26036,CUS_0x3c5e,0,0
26037,CUS_0x3c5e,0,0
26038,CUS_0x3c5e,0,0
26039,CUS_0x3c5e,0,0
26040,CUS_0x76a6,1,1
26041,CUS_0x76a6,1,1
26042,CUS_0x76a6,1,1
26043,CUS_0x76a6,1,1
26044,CUS_0x5b7d,0,0
26045,CUS_0x5b7d,0,0
26046,CUS_0x5b7d,0,0
26047,CUS_0x5b7d,0,0
26048,CUS_0x1c24,1,1
26049,CUS_0x1c24,1,1
26050,CUS_0x1c24,1,1
26051,CUS_0x1c24,1,1
26052,CUS_0x8bb5,2,0
26053,CUS_0x8bb5,2,1
26054,CUS_0x8bb5,2,1
26055,CUS_0x8bb5,2,1
26056,CUS_0x99ba,2,2
26057,CUS_0x99ba,2,2
26058,CUS_0x99ba,2,2
26059,CUS_0x99ba,2,2
26060,CUS_0x41ea,2,1
26061,CUS_0x41ea,2,2
26062,CUS_0x41ea,2,2
26063,CUS_0x41ea,2,2
26064,CUS_0x9cc4,1,1
26065,CUS_0x9cc4,1,1
26066,CUS_0x9cc4,1,1
26067,CUS_0x9cc4,1,1
26068,CUS_0xd66,2,1
26069,CUS_0xd66,2,1
26070,CUS_0xd66,2,1
26071,CUS_0xd66,2,1
26072,CUS_0x55f4,1,1
26073,CUS_0x55f4,1,1
26074,CUS_0x55f4,1,1
26075,CUS_0x55f4,1,1
26076,CUS_0x61a4,0,0
26077,CUS_0x61a4,0,0
26078,CUS_0x61a4,0,1
26079,CUS_0x61a4,0,1
26080,CUS_0x946e,0,0
26081,CUS_0x946e,0,1
26082,CUS_0x946e,0,0
26083,CUS_0x946e,0,0
26084,CUS_0x8277,1,1
26085,CUS_0x8277,2,1
26086,CUS_0x8277,2,1
26087,CUS_0x8277,2,1
26088,CUS_0x1d28,0,0
26089,CUS_0x1d28,0,0
26090,CUS_0x1d28,0,0
26091,CUS_0x1d28,0,0
26092,CUS_0x275d,1,0
26093,CUS_0x275d,0,0
26094,CUS_0x275d,1,1
26095,CUS_0x275d,1,0
26096,CUS_0x3243,2,0
26097,CUS_0x3243,2,1
26098,CUS_0x3243,2,1
26099,CUS_0x3243,2,0
26100,CUS_0x1140,0,2
26101,CUS_0x1140,0,1
26102,CUS_0x1140,0,1
26103,CUS_0x1140,0,1
26104,CUS_0x1dd9,2,2
26105,CUS_0x1dd9,2,2
26106,CUS_0x1dd9,2,2
26107,CUS_0x1dd9,2,2
26108,CUS_0x831,0,0
26109,CUS_0x831,0,0
26110,CUS_0x831,0,0
26111,CUS_0x831,0,0
26112,CUS_0x2912,1,1
26113,CUS_0x2912,1,1
26114,CUS_0x2912,1,1
26115,CUS_0x2912,1,1
26116,CUS_0x6f0c,1,1
26117,CUS_0x6f0c,1,1
26118,CUS_0x6f0c,1,1
26119,CUS_0x6f0c,1,1
26120,CUS_0x8144,2,2
26121,CUS_0x8144,2,1
26122,CUS_0x8144,2,2
26123,CUS_0x8144,2,2
26124,CUS_0x23e9,1,1
26125,CUS_0x23e9,1,1
26126,CUS_0x23e9,1,0
26127,CUS_0x23e9,1,1
26128,CUS_0x7edf,2,1
26129,CUS_0x7edf,2,1
26130,CUS_0x7edf,2,1
26131,CUS_0x7edf,2,2
26132,CUS_0x47ea,2,1
26133,CUS_0x47ea,2,1
26134,CUS_0x47ea,2,1
26135,CUS_0x47ea,2,1
26136,CUS_0x53c,0,1
26137,CUS_0x53c,0,1
26138,CUS_0x53c,1,1
26139,CUS_0x53c,1,1
26140,CUS_0x7c73,0,0
26141,CUS_0x7c73,0,0
26142,CUS_0x7c73,0,0
26143,CUS_0x7c73,0,0
26144,CUS_0x4e22,2,2
26145,CUS_0x4e22,2,1
26146,CUS_0x4e22,2,2
26147,CUS_0x4e22,2,2
26148,CUS_0x9754,1,2
26149,CUS_0x9754,1,0
26150,CUS_0x9754,1,1
26151,CUS_0x9754,1,1
26152,CUS_0x5d87,0,0
26153,CUS_0x5d87,0,0
26154,CUS_0x5d87,0,0
26155,CUS_0x5d87,0,0
26156,CUS_0x6a1d,0,0
26157,CUS_0x6a1d,0,0
26158,CUS_0x6a1d,0,0
26159,CUS_0x6a1d,0,0
26160,CUS_0x2181,0,1
26161,CUS_0x2181,1,1
26162,CUS_0x2181,1,1
26163,CUS_0x2181,1,1
26164,CUS_0x843,0,0
26165,CUS_0x843,0,1
26166,CUS_0x843,0,0
26167,CUS_0x843,0,0
26168,CUS_0x3c39,0,0
26169,CUS_0x3c39,0,1
26170,CUS_0x3c39,0,0
26171,CUS_0x3c39,0,1
26172,CUS_0xbedd,2,2
26173,CUS_0xbedd,2,2
26174,CUS_0xbedd,2,1
26175,CUS_0xbedd,2,2
26176,CUS_0x4bfc,1,2
26177,CUS_0x4bfc,1,1
26178,CUS_0x4bfc,1,1
26179,CUS_0x4bfc,1,1
26180,CUS_0x6c12,1,1
26181,CUS_0x6c12,1,1
26182,CUS_0x6c12,1,1
26183,CUS_0x6c12,1,1
26184,CUS_0x570b,1,1
26185,CUS_0x570b,1,1
26186,CUS_0x570b,1,1
26187,CUS_0x570b,1,1
26188,CUS_0x47c5,2,2
26189,CUS_0x47c5,2,1
26190,CUS_0x47c5,2,1
26191,CUS_0x47c5,2,1
26192,CUS_0xc700,2,0
26193,CUS_0xc700,2,1
26194,CUS_0xc700,2,0
26195,CUS_0xc700,2,1
26196,CUS_0xc513,0,1
26197,CUS_0xc513,0,1
26198,CUS_0xc513,0,0
26199,CUS_0xc513,0,1
26200,CUS_0xa5a0,1,1
26201,CUS_0xa5a0,1,1
26202,CUS_0xa5a0,1,1
26203,CUS_0xa5a0,1,1
26204,CUS_0x4496,0,0
26205,CUS_0x4496,0,0
26206,CUS_0x4496,0,0
26207,CUS_0x4496,0,0
26208,CUS_0x3b1b,2,1
26209,CUS_0x3b1b,2,1
26210,CUS_0x3b1b,2,1
26211,CUS_0x3b1b,2,1
26212,CUS_0x8d0f,1,1
26213,CUS_0x8d0f,1,1
26214,CUS_0x8d0f,1,1
26215,CUS_0x8d0f,1,2
26216,CUS_0x29e0,1,1
26217,CUS_0x29e0,1,1
26218,CUS_0x29e0,1,1
26219,CUS_0x29e0,1,1
26220,CUS_0x898a,2,1
26221,CUS_0x898a,2,1
26222,CUS_0x898a,2,0
26223,CUS_0x898a,2,1
26224,CUS_0x4be,1,1
26225,CUS_0x4be,1,1
26226,CUS_0x4be,1,1
26227,CUS_0x4be,1,1
26228,CUS_0x2c4c,1,0
26229,CUS_0x2c4c,1,1
26230,CUS_0x2c4c,0,0
26231,CUS_0x2c4c,0,0
26232,CUS_0x3f1,1,1
26233,CUS_0x3f1,1,1
26234,CUS_0x3f1,1,1
26235,CUS_0x3f1,1,1
26236,CUS_0x4ab2,1,1
26237,CUS_0x4ab2,1,1
26238,CUS_0x4ab2,1,1
26239,CUS_0x4ab2,1,1
26240,CUS_0x7264,0,1
26241,CUS_0x7264,0,0
26242,CUS_0x7264,0,1
26243,CUS_0x7264,0,0
26244,CUS_0x7ef7,1,0
26245,CUS_0x7ef7,1,0
26246,CUS_0x7ef7,1,0
26247,CUS_0x7ef7,1,0
26248,CUS_0x9997,1,0
26249,CUS_0x9997,1,0
26250,CUS_0x9997,1,0
26251,CUS_0x9997,1,0
26252,CUS_0x3b85,2,1
26253,CUS_0x3b85,2,1
26254,CUS_0x3b85,2,1
26255,CUS_0x3b85,2,1
26256,CUS_0x7fc8,1,1
26257,CUS_0x7fc8,1,1
26258,CUS_0x7fc8,1,1
26259,CUS_0x7fc8,1,1
26260,CUS_0x8343,2,2
26261,CUS_0x8343,2,1
26262,CUS_0x8343,2,2
26263,CUS_0x8343,2,1
26264,CUS_0x442b,2,2
26265,CUS_0x442b,2,2
26266,CUS_0x442b,2,1
26267,CUS_0x442b,2,2
26268,CUS_0x53f3,2,1
26269,CUS_0x53f3,2,1
26270,CUS_0x53f3,2,1
26271,CUS_0x53f3,2,2
26272,CUS_0x68b4,2,2
26273,CUS_0x68b4,2,1
26274,CUS_0x68b4,2,1
26275,CUS_0x68b4,2,1
26276,CUS_0x7512,2,2
26277,CUS_0x7512,2,2
26278,CUS_0x7512,2,2
26279,CUS_0x7512,2,2
26280,CUS_0x8747,2,2
26281,CUS_0x8747,2,2
26282,CUS_0x8747,2,2
26283,CUS_0x8747,2,1
26284,CUS_0x502c,1,1
26285,CUS_0x502c,1,1
26286,CUS_0x502c,1,1
26287,CUS_0x502c,1,1
26288,CUS_0xa3aa,1,1
26289,CUS_0xa3aa,1,1
26290,CUS_0xa3aa,1,1
26291,CUS_0xa3aa,1,1
26292,CUS_0xb7cf,1,2
26293,CUS_0xb7cf,1,1
26294,CUS_0xb7cf,1,1
26295,CUS_0xb7cf,1,1
26296,CUS_0x5f55,0,0
26297,CUS_0x5f55,0,1
26298,CUS_0x5f55,0,1
26299,CUS_0x5f55,0,1
26300,CUS_0x69c6,1,1
26301,CUS_0x69c6,1,1
26302,CUS_0x69c6,1,1
26303,CUS_0x69c6,1,1
26304,CUS_0x57f2,1,1
26305,CUS_0x57f2,1,1
26306,CUS_0x57f2,1,1
26307,CUS_0x57f2,0,1
26308,CUS_0x82e6,2,1
26309,CUS_0x82e6,2,1
26310,CUS_0x82e6,2,1
26311,CUS_0x82e6,2,1
26312,CUS_0x41a0,0,0
26313,CUS_0x41a0,0,0
26314,CUS_0x41a0,0,0
26315,CUS_0x41a0,0,0
26316,CUS_0xb48d,2,2
26317,CUS_0xb48d,2,1
26318,CUS_0xb48d,2,2
26319,CUS_0xb48d,2,2
26320,CUS_0x3061,1,1
26321,CUS_0x3061,1,1
26322,CUS_0x3061,1,1
26323,CUS_0x3061,1,1
26324,CUS_0x70f2,1,1
26325,CUS_0x70f2,1,1
26326,CUS_0x70f2,1,1
26327,CUS_0x70f2,1,1
26328,CUS_0x45ea,1,1
26329,CUS_0x45ea,1,1
26330,CUS_0x45ea,1,1
26331,CUS_0x45ea,1,1
26332,CUS_0x4ab,2,2
26333,CUS_0x4ab,2,2
26334,CUS_0x4ab,2,2
26335,CUS_0x4ab,2,2
26336,CUS_0x333f,1,1
26337,CUS_0x333f,1,1
26338,CUS_0x333f,1,1
26339,CUS_0x333f,0,1
26340,CUS_0x5c06,1,1
26341,CUS_0x5c06,1,1
26342,CUS_0x5c06,1,1
26343,CUS_0x5c06,1,1
26344,CUS_0xbe55,0,1
26345,CUS_0xbe55,0,1
26346,CUS_0xbe55,0,1
26347,CUS_0xbe55,0,1
